codigo_barra;nome;nome_fabricante;descricao_categoria;nome_tamanho;nome_cor;cod_ncm;dsc_forma_aquisicao;dsc_origem_mercadoria;dsc_tipo_tributacao_ipi;dsc_unidade_medida
7896278910607;L - CARNITINA 200MG FRUTAS VERMELHAS - NEW MILLEM;NEW MILLEN;QUEIMADOR;500ml;FRUTAS VERMELHAS;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;
;L - CARNITINA 200MG LIMAO - NEW MILLEM;NEW MILLEN;QUEIMADOR;500ml;LIM��O;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278901230;MASS 14400 PREMIUM - BAUNILHA;NEW MILLEN;;3Kg;baunilha;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278901247;MASS 14400 PREMIUM - CHOCOLATE;NEW MILLEN;;3Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278901254;MASS 14400 PREMIUM - MORANGO;NEW MILLEN;;3Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278910508;PROTEIN COMPLEX - BAUNILHA;NEW MILLEN;;1,8Kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278910454;PROTEIN COMPLEX - BAUNILHA;NEW MILLEN;;900g;baunilha;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278910515;PROTEIN COMPLEX - CHOCOLATE;NEW MILLEN;;1,8Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278910461;PROTEIN COMPLEX - CHOCOLATE;NEW MILLEN;;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278910430;PROTEIN COMPLEX - COOKIES;NEW MILLEN;;900g;COOKIES & CREAM;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278910447;PROTEIN COMPLEX - COOKIES E CREAM;NEW MILLEN;;1,8Kg;COOKIES & CREAM;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278910522;PROTEIN COMPLEX - MORANGO;NEW MILLEN;;1,8Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278910478;PROTEIN COMPLEX - MORANGO;NEW MILLEN;;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278910546;PROTEIN COMPLEX - VITAMINA DE FRUTAS;NEW MILLEN;;1,8Kg;VITAMINA DE FRUTAS;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278910492;PROTEIN COMPLEX - VITAMINA DE FRUTAS;NEW MILLEN;;900g;VITAMINA DE FRUTAS;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278909519;WAXI MAIZE FUSION RECOVERY - NEW MILLEM;NEW MILLEN;CARBOIDRATOS;1 KG;ORIGINAL;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;
7896278909526;WAXI MAIZE FUSION RECOVERY - NEW MILLEM;NEW MILLEN;CARBOIDRATOS;1 KG;LIM��O;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;
7896278903517;WHEY PROTEIN - NEW MILLEN;NEW MILLEN;;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278903500;WHEY PROTEIN - NEW MILLEN;NEW MILLEN;;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278903494;WHEY PROTEIN - NEW MILLEN;NEW MILLEN;;900g;baunilha;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896278901704;WHEY PROTEIN - WAXY MAIZE - NEW MILLEN;NEW MILLEN;;1,8Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
;WHEY RECOVERY 3W  MORANGO - NEW MILLEN;NEW MILLEN;WHEY PROTEIN;900g;MORANGO;21069030;;Nacional;;
;WHEY RECOVERY 3W BAUNILHA - NEW MILLEN;NEW MILLEN;WHEY PROTEIN;900g;BAUNILHA;21069030;;Nacional;;
;WHEY RECOVERY 3W CHOCOLATE  - NEW MILLEN;NEW MILLEN;WHEY PROTEIN;900g;CHOCOLATE;21069030;;Nacional;;
7898047515341;CAMISETA UV FEM MANGA LONGA G MESCLA NOB;NOB;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047514658;CAMISETA UV FEM MANGA LONGA M BRANCO NOB;NOB;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047514641;CAMISETA UV FEM MANGA LONGA P BRANCO NOB;NOB;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047514726;CAMISETA UV MASC MANGA LONGA BRANCA G NOB;NOB;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047514733;CAMISETA UV MASC MANGA LONGA GG BRANCO NOB;NOB;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047514719;CAMISETA UV MASC MANGA LONGA M BRANCA NOB;NOB;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047514702;CAMISETA UV MASC MANGA LONGA P BRANCO NOB;NOB;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898047516379;CAMISETA UV MASC MANGA LONGA XGG BRANCA NOB;NOB;VESTUARIO;;;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
733739002051;AAKG PURE POWDER NOW SPORTS;NOW SPORTS;VASODILATADOR;200g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
733739030924;DOPA MUCUNA NOW SPORTS;NOW SPORTS;PRECURSOR DE TESTOSTERONA;90 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
;DOPA MUCUNA NOW SPORTS;NOW SPORTS;;;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
733739020550;KRE-ALKALYN CREATINE NOW SPORTS;NOW SPORTS;CREATINA;120 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
733739021717;TRIBULUS 1G NOW SPORTS;NOW SPORTS;PRECURSOR DE TESTOSTERONA;90 tabs;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
1;.teste cupom fiscal;;;;;;;;Valor da Opera̤̣o;
74892705387;BCAA 1000 60CAPS - OPTIMUM NUTRITION;;;60 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
10010266;BERMUDA MOLETON MASC. CINZA G - BLACK SKULL;;;G;CINZA;61091000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
10010267;BERMUDA MOLETON MASC. CINZA GG - BLACK SKULL;;;GG;CINZA;61091000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
10010264;BERMUDA MOLETON MASC. CINZA P - BLACK SKULL;;;P;CINZA;61091000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
;BONECO UFC;;;;;;;;;
10010389;CAMISETA DRY FIT - SOLDADO BOPE G - BLACK SKULL;;;G;PRETO;61091000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
10010380;CAMISETA FACA NA CAVEIRA COM COBRA G - BLACK SKULL;;;G;;61091000;;Nacional;;
10010379;CAMISETA FACA NA CAVEIRA COM COBRA M - BLACK SKULL;;;M;;61091000;;Nacional;;
10010378;CAMISETA FACA NA CAVEIRA COM COBRA P - BLACK SKULL;;;P;;61091000;;Nacional;;
10;COQUETELEIRA SIMPLES BSN;;;600ML;VINHO;21061000;;Nacional;Valor da Opera̤̣o;UN
857487003280;CREATINE - BETANCOURT;;;525G;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
;FAMA;;;;;;;;;
;KT TAPE PRE CORTADO 5,1M CREME;;;;CREME;;;;Valor da Opera̤̣o;
;PICOLINATO;;;90 caps;;21069030;;Nacional;;
10010210;REGATA CAROL SARAIVA CHUMBO G - BLACK SKULL;;;G;CHUMBO;61099000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
10010209;REGATA CAROL SARAIVA CHUMBO M - BLACK SKULL;;;M;CHUMBO;61099000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
878114010686;STACKER2  MINTS  -  MENTA  -  30 TABS;;;;;21069090;;;;UN
;teste;;;;;;;;;
602359330113;TESTRON SX NUTRACEUTICS;NUTRACEUTICS;PRECURSOR DE TESTOSTERONA;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7898599210404;GOLD WHEY - NUTRATA;NUTRATA;;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898599210411;GOLD WHEY - NUTRATA;NUTRATA;;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898599210398;GOLD WHEY - NUTRATA;NUTRATA;WHEY PROTEIN;900g;baunilha;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
853237000615;BCAA DRIVE  BLACK NUTREX;NUTREX;BCAA;200 tabs;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
857268005373;BCAA DRIVE 2:1:1 200TB - NUTREX;NUTREX;BCAA;200 tabs;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
853237000745;CREATINA DRIVE BLACK NUTREX;NUTREX;CREATINA;300g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
853237000110;HEMORAGE - GREEN APPLE;NUTREX;;165G;GREEN APPLE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
853237000783;HEMORAGE 50 SERV NUTREX;NUTREX;PR��-TREINO;171 G;BRUISIN BERRY;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
853237000790;HEMORAGE 50 SERV NUTREX;NUTREX;PR��-TREINO;171 G;SUCKER PUNCH;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
853237000196;LIPO 6 - NUTREX;NUTREX;;120 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
857268005342;LIPO 6 BLACK - NUTREX;NUTREX;TERMOGENICO;125G;FRUIT PUNCH;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
857268005366;LIPO 6 BLACK - NUTREX;NUTREX;;125G;BLUE ARTIC RASPBERRY;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
857268005786;LIPO 6 BLACK ULTRA CONCENTRADO -60CAPS - NUTREX;NUTREX;QUEIMADOR;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
853237000394;LIPO 6 NEW CAFFEINE NUTREX;NUTREX;TERMOGENICO;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
857268005908;MUSCLE INFUSION CHOCOLATE 2268G - NUTREX;NUTREX;WHEY PROTEIN;2268G;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
857268005809;VITRIX 60 CAPS - NUTREX;NUTREX;PH;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895503040119;BARRINHA 24 UNID NUTRI HEALTH;NUTRI HEALTH;BARRA PROTEICA;;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503040133;BARRINHA 24 UNID NUTRI HEALTH;NUTRI HEALTH;BARRA PROTEICA;;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503266977;DEXTROSE NUTRI HEALTH;NUTRI HEALTH;MALTO/DEXTROSE;1Kg;GUAR C/ ACA̍;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503266991;DEXTROSE NUTRI HEALTH;NUTRI HEALTH;MALTO/DEXTROSE;1Kg;LARANJA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503266984;DEXTROSE NUTRI HEALTH;NUTRI HEALTH;MALTO/DEXTROSE;1Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503267004;DEXTROSE NUTRI HEALTH;NUTRI HEALTH;MALTO/DEXTROSE;1Kg;ORIGINAL;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503267011;DEXTROSE NUTRI HEALTH;NUTRI HEALTH;MALTO/DEXTROSE;1Kg;UVA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503266595;ISOBOLIC NUTRI HEALTH;NUTRI HEALTH;WHEY PROTEIN;1,8Kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503267196;ISOBOLIC NUTRI HEALTH;NUTRI HEALTH;HIPERCAL��RICO;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503266601;ISOBOLIC NUTRI HEALTH;NUTRI HEALTH;HIPERCAL��RICO;1,8Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503267202;ISOBOLIC NUTRI HEALTH;NUTRI HEALTH;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503266618;ISOBOLIC NUTRI HEALTH;NUTRI HEALTH;HIPERCAL��RICO;1,8Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503267219;ISOBOLIC NUTRI HEALTH;NUTRI HEALTH;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894102090808;MALTO DEXTRINA - NUTRI HEALTH;NUTRI HEALTH;;1 KG;ABACAXI;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894102090808;MALTO DEXTRINA NUTRI HEALTH;NUTRI HEALTH;MALTO/DEXTROSE;1Kg;ABACAXI;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894102090846;MALTO DEXTRINA NUTRI HEALTH;NUTRI HEALTH;MALTO/DEXTROSE;1Kg;GUAR C/ ACA̍;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894102090815;MALTO DEXTRINA NUTRI HEALTH;NUTRI HEALTH;MALTO/DEXTROSE;1Kg;LARANJA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894102090822;MALTO DEXTRINA NUTRI HEALTH;NUTRI HEALTH;MALTO/DEXTROSE;1Kg;LIM��O;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894102090839;MALTO DEXTRINA NUTRI HEALTH;NUTRI HEALTH;MALTO/DEXTROSE;1Kg;UVA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503266847;WHEY 2W NUTRI HEALTH;NUTRI HEALTH;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503266854;WHEY 2W NUTRI HEALTH;NUTRI HEALTH;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503266885;WHEY 2W NUTRI HEALTH;NUTRI HEALTH;WHEY PROTEIN;900g;COCO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503266861;WHEY 2W NUTRI HEALTH;NUTRI HEALTH;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503266878;WHEY 2W NUTRI HEALTH;NUTRI HEALTH;WHEY PROTEIN;900g;TORTA DE LIM��O;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503265680;WHEY ISOLATE NUTRI HEALTH;NUTRI HEALTH;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503265673;WHEY ISOLATE NUTRI HEALTH;NUTRI HEALTH;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7895503265666;WHEY ISOLATE NUTRI HEALTH;NUTRI HEALTH;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
789550326749;XCHARGER PRE WORKOUT NUTRI HEALTH;NUTRI HEALTH;PR��-TREINO;700g;LARANJA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
789550326741;XCHARGER PRE WORKOUT NUTRI HEALTH;NUTRI HEALTH;PR��-TREINO;700g;LIM��O;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
789550326756;XCHARGER PRE WORKOUT NUTRI HEALTH 700g GUARANA C/ A��AI;NUTRI HEALTH;PR��-TREINO;700g;GUAR C/ ACA̍;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896041385717;BCAA 1,5G - NUTRILATINA;NUTRILATINA;BCAA;60TB;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;
742832432238;ANTICEL OITI;OITI;EMAGRECIMENTO;120 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898953495065;GOJI 2.0 OKAY;OKAY;QUEIMADOR DE GORDURA;42 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898953495072;OLEO DE CARTAMO & VIT E OKAY;OKAY;ACIDOS GRAXOS ESSENCIAIS;60 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898953495089;OMEGA 3 OKAY;OKAY;ACIDOS GRAXOS ESSENCIAIS;60 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898953495119;QUIFILA PSYLLIUM OKAY;OKAY;QUEIMADOR DE GORDURA;120 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898953495096;QUIFILA PSYLLIUM OKAY;OKAY;QUEIMADOR DE GORDURA;60 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
748927054200;100% GOLD STANDART WHEY - OPTIMUM;OPTIMUM NUTRITION;WHEY PROTEIN;454G;baunilha;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927054217;100% GOLD STANDART WHEY - OPTIMUM;OPTIMUM NUTRITION;WHEY PROTEIN;454G;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);;
1675;24 PAK (WHEY GOLD+CASEIN+SHAKER) OPTIMUM;OPTIMUM NUTRITION;COMBO;900g;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7489270203732;BCAA 1000 OPTIMUM;OPTIMUM NUTRITION;BCAA;200 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927020366;BCAA 1000 OPTIMUM;OPTIMUM NUTRITION;BCAA;400 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927020359;BCAA 1000 OPTIMUM;OPTIMUM NUTRITION;BCAA;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927025200;BCAA 5000 POWDER OPTIMUM;OPTIMUM NUTRITION;BCAA;380g;PONCHE DE FRUTAS;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927025217;BCAA 5000 POWDER OPTIMUM;OPTIMUM NUTRITION;BCAA;380g;LARANJA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927024197;CASEIN PROTEIN OPTIMUM;OPTIMUM NUTRITION;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927024234;CASEIN PROTEIN OPTIMUM;OPTIMUM NUTRITION;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
16;COQUETELEIRA OPTIMUM NUTRITION;OPTIMUM NUTRITION;COQUETELEIRA;;;39233000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927025736;CREATINA CREAPURE OPTIMUM;OPTIMUM NUTRITION;CREATINA;150g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927023848;CREATINA CREAPURE OPTIMUM;OPTIMUM NUTRITION;CREATINA;300g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927026528;FITNESS FIBER OPTIMUM;OPTIMUM NUTRITION;BLOQUEADOR DE GORDURA;195g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927022803;GLUTAMINA 5,000 POWDER OPTIMUM;OPTIMUM NUTRITION;GLUTAMINA;150g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927022810;GLUTAMINA 5,000 POWDER OPTIMUM;OPTIMUM NUTRITION;GLUTAMINA;300g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927020304;GLUTAMINA POWDER OPTIMUM;OPTIMUM NUTRITION;;600g;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
1682;GUIA DE PROTEINA OPTIMUM;OPTIMUM NUTRITION;;;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927020076;MELATONIN OPTIMUM;OPTIMUM NUTRITION;RECUPERA����O MUSCULAR;100 tabs;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927027174;NATURAL OATS & WHEY OPTIMUM;OPTIMUM NUTRITION;WHEY PROTEIN;1,3Kg;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927054620;ON WHEY REFIL BAUNILHA - OPTIMUM;OPTIMUM NUTRITION;;836G;baunilha;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927054637;ON WHEY REFIL CHOCOLATE - OPTIMUM;OPTIMUM NUTRITION;;836G;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927054156;PLATINUM HYDROWHEY CHOCOLATE 3.31 LBS - ON;OPTIMUM NUTRITION;WHEY PROTEIN;3.31lbs;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927054132;PLATINUM HYDROWHEY VANILLA 3,31 LBS - ON;OPTIMUM NUTRITION;WHEY PROTEIN;3.31lbs;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927027792;SOY PROTEIN OPTIMUM;OPTIMUM NUTRITION;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927027785;SOY PROTEIN OPTIMUM;OPTIMUM NUTRITION;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7891403406611;TOALHA DE ACADEMIA OPTIMUM;OPTIMUM NUTRITION;VESTUARIO;;;62052000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927023053;TRIBULUS 625MG OPTIMUM;OPTIMUM NUTRITION;PRECURSOR DE TESTOSTERONA;100 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927050943;WHEY GOLD 100 % - BANANA;OPTIMUM NUTRITION;;2LB;BANANA;35022000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927050974;WHEY GOLD 100 % - BAUNILHA;OPTIMUM NUTRITION;;5LB;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927050936;WHEY GOLD 100 % - BAUNILHA;OPTIMUM NUTRITION;;2LB;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927050967;WHEY GOLD 100 % - DELICIOUS STRAWBERRY;OPTIMUM NUTRITION;;5LB;DELICIOUS STRAWBERRY;35022000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927050929;WHEY GOLD 100 % - DELICIOUS STRAWBERRY;OPTIMUM NUTRITION;;2LB;DELICIOUS STRAWBERRY;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927051254;WHEY GOLD 100 % - DOUBLE CHOCOLATE;OPTIMUM NUTRITION;;2LB;DOUBLE CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927051001;WHEY GOLD 100 % - MORANGO;OPTIMUM NUTRITION;WHEY PROTEIN;10LBS;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927051261;WHEY GOLD 100% OPTIMUM;OPTIMUM NUTRITION;WHEY PROTEIN;5LB;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927051155;WHEY GOLD 100% OPTIMUM;OPTIMUM NUTRITION;WHEY PROTEIN;2Kg;COOKIES;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
748927051148;WHEY GOLD 100% OPTIMUM;OPTIMUM NUTRITION;WHEY PROTEIN;900g;COOKIES;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
